year,name,age,gender,worth,rank,source,industry,wealth_acquistion,country,wealth_status
2024,Eduardo Eurnekian,91,Male,3,1104,Diversified,Diversified,self_made,Argentina,Increased
2024,Lorenzo Fertitta,55,Male,3,1104,Sports,Sports,self_made,United States,Increased
2024,John Fisher,62,Male,3,1104,Fashion & Retail,Fashion & Retail,self_made,United States,Increased
2024,Lindsay Fox,86,Male,3,1104,Logistics,Logistics,self_made,Australia,Decreased
2024,Reinold Geiger,76,Male,3,1104,Fashion & Retail,Fashion & Retail,self_made,Austria,Increased
2024,Rajeev Juneja,58,Male,3,1104,Healthcare,Healthcare,self_made,India,Increased
2024,Ramesh Juneja,68,Male,3,1104,Healthcare,Healthcare,No Info,India,Increased
2024,Scott Kapnick,65,Male,3,1104,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Li Gaiteng,51,Male,3,1104,Manufacturing,Manufacturing,self_made,China,Decreased
2024,Vladimir Litvinenko & family,68,Male,3,1104,Manufacturing,Manufacturing,self_made,Russia,Decreased
2024,Harsh Mariwala,72,Male,3,1104,Food & Beverage,Food & Beverage,self_made,India,Unchanged
2024,Erwin Franz Mueller,91,Male,3,1104,Fashion & Retail,Fashion & Retail,self_made,Germany,Increased
2024,Maja Oeri,69,Female,3,1104,Healthcare,Healthcare,self_made,Switzerland,Unchanged
2024,Olivier Pomel,47,Male,3,1104,Technology,Technology,self_made,France,Increased
2024,Sergei Popov,52,Male,3,1104,Finance & Investments,Finance & Investments,self_made,Russia,Decreased
2024,Leonid Radvinsky,41,Male,3,1104,Technology,Technology,self_made,United States,Increased
2024,Phillip T. (Terry) Ragon,74,Male,3,1104,Technology,Technology,self_made,United States,Increased
2024,Prathap Reddy,92,Male,3,1104,Healthcare,Healthcare,self_made,India,Increased
2024,Theo Roussis & Family,70,Male,3,1104,Manufacturing,Manufacturing,self_made,Belgium,Unchanged
2024,Haim Saban,79,Male,3,1104,Media & Entertainment,Media & Entertainment,self_made,United States,Increased
2024,Roger Samuelsson,60,Male,3,1104,Healthcare,Healthcare,self_made,Sweden,Unchanged
2024,Frank Slootman,65,Male,3,1104,Technology,Technology,self_made,United States,Increased
2024,Friede Springer,81,Female,3,1104,Media & Entertainment,Media & Entertainment,self_made,Germany,Decreased
2024,Jeffrey Talpins,49,Male,3,1104,Finance & Investments,Finance & Investments,self_made,United States,Decreased
2024,Julia Thiele-Schuerhoff,52,Female,3,1104,Manufacturing,Manufacturing,self_made,Germany,Increased
2024,Thomas Tull,53,Male,3,1104,Media & Entertainment,Media & Entertainment,self_made,United States,Increased
2024,Wang Weixiu & family,73,Male,3,1104,Manufacturing,Manufacturing,self_made,China,Unchanged
2024,Wu Guangming,62,Male,3,1104,Healthcare,Healthcare,self_made,China,Increased
2024,Zhang Lei,51,Male,3,1104,Finance & Investments,Finance & Investments,self_made,China,Unchanged
2024,Albert Avdolyan,53,Male,2.9,1143,Energy,Energy,self_made,Russia,Increased
2024,Richard Chandler,65,Male,2.9,1143,Finance & Investments,Finance & Investments,Inherited,New Zealand,Increased
2024,Chen Hua & family,58,Male,2.9,1143,Real Estate,Real Estate,Inherited,China,Decreased
2024,Chen Tianshi,39,Male,2.9,1143,Technology,Technology,Inherited,China,Increased
2024,Choo Chong Ngen,70,Male,2.9,1143,Real Estate,Real Estate,self_made,Singapore,Increased
2024,Robert Clark,65,Male,2.9,1143,Construction & Engineering,Construction & Engineering,self_made,United States,Increased
2024,Sergey Dmitriev,58,Male,2.9,1143,Technology,Technology,self_made,Cyprus,Increased
2024,Du Jiangtao & family,54,Male,2.9,1143,Manufacturing,Manufacturing,self_made,China,Increased
2024,Glenn Dubin,66,Male,2.9,1143,Finance & Investments,Finance & Investments,No Info,United States,Increased
2024,Marc Fielmann,34,Male,2.9,1143,Manufacturing,Manufacturing,Inherited,Germany,Unchanged
2024,Robert Friedland,73,Male,2.9,1143,Metals & Mining,Metals & Mining,Inherited,United States,Increased
2024,Gao Jifan & family,59,Male,2.9,1143,Energy,Energy,Inherited,China,Decreased
2024,Guo Guangchang,57,Male,2.9,1143,Diversified,Diversified,Inherited,China,Decreased
2024,Yusuf Hamied,87,Male,2.9,1143,Healthcare,Healthcare,No Info,India,Increased
2024,Zarakh Iliev,57,Male,2.9,1143,Real Estate,Real Estate,No Info,Russia,Unchanged
2024,Samvel Karapetyan,58,Male,2.9,1143,Construction & Engineering,Construction & Engineering,No Info,Russia,Increased
2024,Alexander Karp,56,Male,2.9,1143,Technology,Technology,No Info,United States,Increased
2024,Kuok Khoon Hong,74,Male,2.9,1143,Manufacturing,Manufacturing,No Info,Singapore,Decreased
2024,Kwak Dong Shin,49,Male,2.9,1143,Technology,Technology,No Info,South Korea,Unchanged
2024,Alexis Lê-Quôc,49,Male,2.9,1143,Technology,Technology,No Info,United States,Increased
2024,Patrick Lee,82,Male,2.9,1143,Manufacturing,Manufacturing,No Info,Hong Kong,Decreased
2024,Li Hua,46,Male,2.9,1143,Finance & Investments,Finance & Investments,No Info,China,Decreased
2024,Anand Mahindra,68,Male,2.9,1143,Diversified,Diversified,No Info,India,Increased
2024,Jed McCaleb,49,Male,2.9,1143,Finance & Investments,Finance & Investments,No Info,United States,Increased
2024,C. Dean Metropoulos,77,Male,2.9,1143,Food & Beverage,Food & Beverage,No Info,United States,Increased
2024,Lachhman Das Mittal,93,Male,2.9,1143,Automotive,Automotive,No Info,India,Increased
2024,Shigenobu Nagamori,79,Male,2.9,1143,Manufacturing,Manufacturing,No Info,Japan,Decreased
2024,Falguni Nayar,61,Female,2.9,1143,Fashion & Retail,Fashion & Retail,No Info,India,Increased
2024,God Nisanov,51,Male,2.9,1143,Real Estate,Real Estate,No Info,Russia,Unchanged
2024,James Packer,56,Male,2.9,1143,Finance & Investments,Finance & Investments,No Info,Australia,Increased
2024,Augusto Perfetti,77,Male,2.9,1143,Food & Beverage,Food & Beverage,No Info,Italy,Increased
2024,Qiu Jianping & family,62,Male,2.9,1143,Manufacturing,Manufacturing,No Info,China,Increased
2024,G. M. Rao,73,Male,2.9,1143,Logistics,Logistics,No Info,India,Increased
2024,P.V. Ramprasad Reddy,66,Male,2.9,1143,Healthcare,Healthcare,No Info,India,Increased
2024,Karthik Sarma,49,Male,2.9,1143,Finance & Investments,Finance & Investments,No Info,India,Unchanged
2024,Shi Yuzhu,61,Male,2.9,1143,Diversified,Diversified,No Info,China,Decreased
2024,Daniel Sundheim,47,Male,2.9,1143,Finance & Investments,Finance & Investments,No Info,United States,Unchanged
2024,Glen Taylor,82,Male,2.9,1143,Service,Service,No Info,United States,Increased
2024,Jurgen Wirtgen,58,Male,2.9,1143,Construction & Engineering,Construction & Engineering,No Info,Germany,Increased
2024,Stefan Wirtgen,53,Male,2.9,1143,Construction & Engineering,Construction & Engineering,No Info,Germany,Increased
2024,Wu Yiling,74,Male,2.9,1143,Healthcare,Healthcare,No Info,China,Decreased
2024,Xia Zuoquan,62,Male,2.9,1143,Automotive,Automotive,No Info,China,Decreased
2024,William Young,83,Male,2.9,1143,Manufacturing,Manufacturing,No Info,United States,Increased
2024,Zhang Jian,55,Male,2.9,1143,Manufacturing,Manufacturing,No Info,China,Decreased
2024,Felix Baker,55,Male,2.8,1187,Finance & Investments,Finance & Investments,No Info,United States,Increased
2024,Julian Baker,57,Male,2.8,1187,Finance & Investments,Finance & Investments,No Info,United States,Increased
2024,Harindarpal Banga,73,Male,2.8,1187,Finance & Investments,Finance & Investments,No Info,India,Increased
2024,Chen Fashu,63,Male,2.8,1187,Finance & Investments,Finance & Investments,No Info,China,Decreased
2024,Cheng Xue,54,Female,2.8,1187,Food & Beverage,Food & Beverage,No Info,China,Decreased
2024,Leon G. Cooperman,80,Male,2.8,1187,Finance & Investments,Finance & Investments,No Info,United States,Increased
2024,Eleanor Butt Crook & family,91,Female,2.8,1187,Fashion & Retail,Fashion & Retail,No Info,United States,Unchanged
2024,Oleg Deripaska,56,Male,2.8,1187,Metals & Mining,Metals & Mining,No Info,Russia,Increased
2024,Ibrahim Erdemoglu,61,Male,2.8,1187,Manufacturing,Manufacturing,No Info,Turkey,Decreased
2024,Fan Daidi,58,Female,2.8,1187,Fashion & Retail,Fashion & Retail,No Info,China,Decreased
2024,Alexander Frolov,59,Male,2.8,1187,Metals & Mining,Metals & Mining,No Info,Russia,Increased
2024,Gu Yuhua & family,74,Male,2.8,1187,Manufacturing,Manufacturing,No Info,China,Decreased
2024,Huang Li,60,Male,2.8,1187,Technology,Technology,No Info,China,Decreased
2024,Ji Qi,57,Male,2.8,1187,Real Estate,Real Estate,No Info,China,Decreased
2024,Christian Latouche & family,83,Male,2.8,1187,Finance & Investments,Finance & Investments,No Info,France,Increased
2024,Maritsa Lazari & family,79,Female,2.8,1187,Real Estate,Real Estate,No Info,United Kingdom,Increased
2024,Liu Jincheng & family,59,Male,2.8,1187,Manufacturing,Manufacturing,No Info,China,Decreased
2024,Lu Weiding,53,Male,2.8,1187,Diversified,Diversified,No Info,China,Increased
2024,Rafique Malik,73,Male,2.8,1187,Fashion & Retail,Fashion & Retail,No Info,India,Increased
2024,Gilles Martin,60,Male,2.8,1187,Healthcare,Healthcare,No Info,France,Decreased
2024,P.N.C. Menon,75,Male,2.8,1187,Real Estate,Real Estate,No Info,Oman,Increased
2024,Najib Mikati,68,Male,2.8,1187,Telecom,Telecom,No Info,Lebanon,Unchanged
2024,Taha Mikati,79,Male,2.8,1187,Telecom,Telecom,No Info,Lebanon,Unchanged
2024,Bobby Murphy,35,Male,2.8,1187,Technology,Technology,No Info,United States,Increased
2024,Eugene Murtagh,81,Male,2.8,1187,Manufacturing,Manufacturing,No Info,Ireland,Increased
2024,Hans Georg Naeder,62,Male,2.8,1187,Manufacturing,Manufacturing,No Info,Germany,Increased
2024,Nguyen Thi Phuong Thao,53,Female,2.8,1187,Diversified,Diversified,No Info,Vietnam,Decreased
2024,Philip Niarchos,70,Male,2.8,1187,Diversified,Diversified,No Info,Greece,Unchanged
2024,Denis O'Brien,65,Male,2.8,1187,Telecom,Telecom,No Info,Ireland,Increased
2024,Dan Olsson,77,Male,2.8,1187,Diversified,Diversified,No Info,Sweden,Increased
2024,Doug Ostrover,61,Male,2.8,1187,Finance & Investments,Finance & Investments,No Info,United States,Unchanged
2024,Ranjan Pai,51,Male,2.8,1187,Healthcare,Healthcare,No Info,India,Unchanged
2024,Lirio Parisotto,70,Male,2.8,1187,Finance & Investments,Finance & Investments,No Info,Brazil,Increased
2024,Sean Parker,44,Male,2.8,1187,Technology,Technology,No Info,United States,Unchanged
2024,Florentino Perez,77,Male,2.8,1187,Construction & Engineering,Construction & Engineering,No Info,Spain,Increased
2024,Ajay Piramal,68,Male,2.8,1187,Healthcare,Healthcare,No Info,India,Decreased
2024,Qiu Guanghe & family,72,Male,2.8,1187,Fashion & Retail,Fashion & Retail,No Info,China,Decreased
2024,Alexander Ramlie,51,Male,2.8,1187,Metals & Mining,Metals & Mining,No Info,Indonesia,Unchanged
2024,Alexey Repik,44,Male,2.8,1187,Healthcare,Healthcare,No Info,Russia,Decreased
2024,Alejandro Santo Domingo,47,Male,2.8,1187,Food & Beverage,Food & Beverage,No Info,United States,Increased
2024,Arnout Schuijff,56,Male,2.8,1187,Technology,Technology,No Info,Netherlands,Increased
2024,Alberto Siccardi & family,79,Male,2.8,1187,Healthcare,Healthcare,No Info,Switzerland,Increased
2024,Su Hua,42,Male,2.8,1187,Media & Entertainment,Media & Entertainment,No Info,China,Unchanged
2024,Sun Guangxin,61,Male,2.8,1187,Diversified,Diversified,No Info,China,Increased
2024,Kevin Systrom,40,Male,2.8,1187,Technology,Technology,No Info,United States,Increased
2024,Roman Trotsenko,53,Male,2.8,1187,Logistics,Logistics,No Info,Russia,Decreased
2024,Alan Wilson,83,Male,2.8,1187,Fashion & Retail,Fashion & Retail,No Info,Australia,Increased
2024,Bruce Wilson,77,Male,2.8,1187,Fashion & Retail,Fashion & Retail,No Info,Australia,Increased
2024,John Wilson,86,Male,2.8,1187,Fashion & Retail,Fashion & Retail,No Info,Australia,Increased
2024,Oprah Winfrey,70,Female,2.8,1187,Media & Entertainment,Media & Entertainment,No Info,United States,Increased
2024,Zhou Chaonan,63,Female,2.8,1187,Manufacturing,Manufacturing,No Info,China,Unchanged
2024,Anne Beaufour,60,Female,2.7,1238,Healthcare,Healthcare,No Info,France,Unchanged
2024,Henri Beaufour,58,Male,2.7,1238,Healthcare,Healthcare,No Info,France,Unchanged
2024,Vivek Chand Burman,86,Male,2.7,1238,Food & Beverage,Food & Beverage,No Info,India,Increased
2024,Cen Junda,59,Male,2.7,1238,Healthcare,Healthcare,No Info,China,Increased
2024,Yadu Hari Dalmia & family,76,Male,2.7,1238,Manufacturing,Manufacturing,No Info,India,Increased
2024,Daniel Dines,52,Male,2.7,1238,Technology,Technology,self_made,Romania,Increased
2024,Kenneth Feld & family,75,Male,2.7,1238,Media & Entertainment,Media & Entertainment,self_made,United States,Decreased
2024,Sophie Luise Fielmann,29,Female,2.7,1238,Manufacturing,Manufacturing,self_made,Germany,Unchanged
2024,Gerald Ford,79,Male,2.7,1238,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Sebastian Glaser,45,Male,2.7,1238,Technology,Technology,Inherited,Germany,Decreased
2024,Mitchell Goldhar,62,Male,2.7,1238,Real Estate,Real Estate,Inherited,Canada,Increased
2024,Peter Hargreaves,77,Male,2.7,1238,Finance & Investments,Finance & Investments,Inherited,United Kingdom,Increased
2024,Gudrun Heine,69,Female,2.7,1238,Healthcare,Healthcare,Inherited,Germany,Decreased
2024,Michael Hintze,70,Male,2.7,1238,Finance & Investments,Finance & Investments,No Info,Australia,Decreased
2024,Erman Ilicak,56,Male,2.7,1238,Construction & Engineering,Construction & Engineering,self_made,Turkey,Increased
2024,Thomas James,81,Male,2.7,1238,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Brad Kelley,67,Male,2.7,1238,Real Estate,Real Estate,self_made,United States,Increased
2024,Mustafa Rahmi Koc,93,Male,2.7,1238,Diversified,Diversified,self_made,Turkey,Unchanged
2024,Hans Langer,72,Male,2.7,1238,Manufacturing,Manufacturing,self_made,Germany,Unchanged
2024,Wolfgang Leitner,71,Male,2.7,1238,Construction & Engineering,Construction & Engineering,No Info,Austria,Increased
2024,Leng Youbin,55,Male,2.7,1238,Food & Beverage,Food & Beverage,self_made,China,Decreased
2024,Li Hongxin & family,71,Male,2.7,1238,Manufacturing,Manufacturing,Inherited,China,Increased
2024,Kiran Mazumdar-Shaw,71,Female,2.7,1238,Healthcare,Healthcare,Inherited,India,Increased
2024,Hans Melchers,85,Male,2.7,1238,Finance & Investments,Finance & Investments,Inherited,Netherlands,Increased
2024,Nirmal Minda,66,Male,2.7,1238,Automotive,Automotive,Inherited,India,Increased
2024,Farhad Moshiri,68,Male,2.7,1238,Diversified,Diversified,Inherited,United Kingdom,Decreased
2024,Vadim Moshkovich,56,Male,2.7,1238,Food & Beverage,Food & Beverage,Inherited,Russia,Increased
2024,Patrice Motsepe,62,Male,2.7,1238,Metals & Mining,Metals & Mining,self_made,South Africa,Unchanged
2024,Timm Oberwelland,54,Male,2.7,1238,Food & Beverage,Food & Beverage,self_made,Germany,Unchanged
2024,Kentaro Ogawa,75,Male,2.7,1238,Food & Beverage,Food & Beverage,No Info,Japan,Increased
2024,Maren Otto,82,Female,2.7,1238,Diversified,Diversified,self_made,Germany,Decreased
2024,Alberto Prada,70,Male,2.7,1238,Fashion & Retail,Fashion & Retail,self_made,Italy,Increased
2024,Marina Prada,78,Female,2.7,1238,Fashion & Retail,Fashion & Retail,self_made,Italy,Increased
2024,John Pritzker,70,Male,2.7,1238,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Phil Ruffin,89,Male,2.7,1238,Diversified,Diversified,No Info,United States,Decreased
2024,Maria-Elisabeth Schaeffler-Thumann,82,Female,2.7,1238,Automotive,Automotive,self_made,Germany,Increased
2024,Edward Stack,69,Male,2.7,1238,Fashion & Retail,Fashion & Retail,self_made,United States,Increased
2024,Nik Storonsky,39,Male,2.7,1238,Finance & Investments,Finance & Investments,self_made,United Kingdom,Decreased
2024,Sybill Storz,86,Female,2.7,1238,Healthcare,Healthcare,self_made,Germany,Decreased
2024,Jeff Sutton,64,Male,2.7,1238,Real Estate,Real Estate,self_made,United States,Increased
2024,Peter Unger,79,Male,2.7,1238,Automotive,Automotive,self_made,Germany,Increased
2024,Bulat Utemuratov,66,Male,2.7,1238,Metals & Mining,Metals & Mining,self_made,Kazakhstan,Unchanged
2024,Cameron Winklevoss,42,Male,2.7,1238,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Tyler Winklevoss,42,Male,2.7,1238,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Zhang Xinghai & family,61,Male,2.7,1238,Manufacturing,Manufacturing,self_made,China,Unchanged
2024,Zhao Lixin,58,Male,2.7,1238,Technology,Technology,self_made,China,Increased
2024,Zheng Jianjiang & family,63,Male,2.7,1238,Manufacturing,Manufacturing,self_made,China,Increased
2024,Zhou Jian,47,Male,2.7,1238,Technology,Technology,self_made,China,Increased
2024,Ulrike Baro,74,Female,2.6,1286,Healthcare,Healthcare,self_made,Germany,Decreased
2024,David Baszucki,61,Male,2.6,1286,Media & Entertainment,Media & Entertainment,self_made,United States,Unchanged
2024,Wilhelm Beier & family,67,Male,2.6,1286,Healthcare,Healthcare,self_made,Germany,Increased
2024,Koos Bekker,71,Male,2.6,1286,Media & Entertainment,Media & Entertainment,self_made,South Africa,Increased
2024,Sanjeev Bikhchandani,60,Male,2.6,1286,Technology,Technology,self_made,India,Increased
2024,Martin Bouygues,64,Male,2.6,1286,Construction & Engineering,Construction & Engineering,self_made,France,Increased
2024,Olivier Bouygues,73,Male,2.6,1286,Construction & Engineering,Construction & Engineering,self_made,France,Increased
2024,"Roy Carroll, II.",61,Male,2.6,1286,Real Estate,Real Estate,self_made,United States,Decreased
2024,Herb Chambers,82,Male,2.6,1286,Automotive,Automotive,Inherited,United States,Increased
2024,Chan Tan Ching-fen,64,Female,2.6,1286,Real Estate,Real Estate,Inherited,Hong Kong,Decreased
2024,Chen Kaixuan,65,Male,2.6,1286,Manufacturing,Manufacturing,No Info,China,Decreased
2024,Sol Daurella,58,Female,2.6,1286,Food & Beverage,Food & Beverage,self_made,Spain,Increased
2024,Deng Wen,56,Male,2.6,1286,Food & Beverage,Food & Beverage,self_made,China,Decreased
2024,Beda Diethelm,83,Male,2.6,1286,Healthcare,Healthcare,No Info,Switzerland,Increased
2024,Ralph Dommermuth,60,Male,2.6,1286,Technology,Technology,No Info,Germany,Increased
2024,"John Dorrance, III.",80,Male,2.6,1286,Food & Beverage,Food & Beverage,No Info,Ireland,Unchanged
2024,John Elkann,48,Male,2.6,1286,Finance & Investments,Finance & Investments,self_made,Italy,Increased
2024,Feng Hailiang,63,Male,2.6,1286,Metals & Mining,Metals & Mining,self_made,China,Decreased
2024,Balkrishan Goenka,57,Male,2.6,1286,Manufacturing,Manufacturing,self_made,India,Increased
2024,Alexandre Grendene Bartelle,74,Male,2.6,1286,Fashion & Retail,Fashion & Retail,self_made,Brazil,Increased
2024,Bertil Hult,83,Male,2.6,1286,Service,Service,self_made,Sweden,Decreased
2024,Stephen Lansdown,71,Male,2.6,1286,Finance & Investments,Finance & Investments,self_made,Guernsey,Increased
2024,Henry Laufer,78,Male,2.6,1286,Finance & Investments,Finance & Investments,self_made,United States,Unchanged
2024,Lin Ming-hsiung,74,Male,2.6,1286,Fashion & Retail,Fashion & Retail,self_made,Taiwan,Decreased
2024,Vincent McMahon,78,Male,2.6,1286,Sports,Sports,self_made,United States,Decreased
2024,Ravi Modi,47,Male,2.6,1286,Fashion & Retail,Fashion & Retail,self_made,India,Decreased
2024,Benjamin Otto,48,Male,2.6,1286,Fashion & Retail,Fashion & Retail,self_made,Germany,Decreased
2024,Julio Ponce Lerou,78,Male,2.6,1286,Metals & Mining,Metals & Mining,self_made,Chile,Decreased
2024,Daniel Pritzker,64,Male,2.6,1286,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,George Prokopiou & family,77,Male,2.6,1286,Logistics,Logistics,self_made,Greece,Unchanged
2024,G. Rajendran,81,Male,2.6,1286,Fashion & Retail,Fashion & Retail,No Info,India,Increased
2024,"Bernard Saul, II. & family",91,Male,2.6,1286,Finance & Investments,Finance & Investments,self_made,United States,Unchanged
2024,Dwight Schar,82,Male,2.6,1286,Construction & Engineering,Construction & Engineering,self_made,United States,Increased
2024,Anatoly Sedykh,59,Male,2.6,1286,Metals & Mining,Metals & Mining,self_made,Russia,Increased
2024,Bhadresh Shah,72,Male,2.6,1286,Manufacturing,Manufacturing,self_made,India,Increased
2024,Kavitark Ram Shriram,67,Male,2.6,1286,Technology,Technology,No Info,United States,Increased
2024,Hans Sy,68,Male,2.6,1286,Diversified,Diversified,self_made,Philippines,Increased
2024,Tran Dinh Long,63,Male,2.6,1286,Manufacturing,Manufacturing,No Info,Vietnam,Increased
2024,Alan Trefler,68,Male,2.6,1286,Technology,Technology,No Info,United States,Increased
2024,Tung Chee Hwa,86,Male,2.6,1286,Logistics,Logistics,self_made,Hong Kong,Decreased
2024,Xie Weitong,67,Male,2.6,1286,Metals & Mining,Metals & Mining,self_made,Taiwan,Increased
2024,Jerry Yang,55,Male,2.6,1286,Technology,Technology,self_made,United States,Increased
2024,Zhu Xingming,57,Male,2.6,1286,Manufacturing,Manufacturing,self_made,China,Decreased
2024,Mortimer Zuckerman,86,Male,2.6,1286,Real Estate,Real Estate,self_made,United States,Increased
2024,Juan Abello,82,Male,2.5,1330,Finance & Investments,Finance & Investments,self_made,Spain,Decreased
2024,An Kang,75,Male,2.5,1330,Healthcare,Healthcare,self_made,China,Decreased
2024,Edward Bass,78,Male,2.5,1330,Energy,Energy,self_made,United States,Increased
2024,Miriam Baumann-Blocher,49,Female,2.5,1330,Manufacturing,Manufacturing,self_made,Switzerland,Decreased
2024,Riley Bechtel & family,72,Male,2.5,1330,Construction & Engineering,Construction & Engineering,self_made,United States,Unchanged
2024,Andrew Bialecki,64,Male,2.5,1330,Technology,Technology,self_made,United States,Unchanged
2024,Christian Birkenstock,51,Male,2.5,1330,Fashion & Retail,Fashion & Retail,self_made,Germany,Increased
2024,Alberto Bombassei,83,Male,2.5,1330,Automotive,Automotive,self_made,Italy,Decreased
2024,Charles Bronfman,92,Male,2.5,1330,Food & Beverage,Food & Beverage,self_made,Canada,Unchanged
2024,Helena Dassault,34,Female,2.5,1330,Diversified,Diversified,self_made,France,Unchanged
2024,Remi Dassault,22,Male,2.5,1330,Diversified,Diversified,self_made,France,Unchanged
2024,K. Dinesh,69,Male,2.5,1330,Technology,Technology,self_made,India,Increased
2024,Joseph Edelman,68,Male,2.5,1330,Finance & Investments,Finance & Investments,self_made,United States,Unchanged
2024,Ali Erdemoglu,64,Male,2.5,1330,Manufacturing,Manufacturing,self_made,Turkey,Decreased
2024,Bernard Fraisse & family,67,Male,2.5,1330,Healthcare,Healthcare,self_made,France,Increased
2024,Christine Franken & family,79,Female,2.5,1330,Healthcare,Healthcare,self_made,Germany,Unchanged
2024,Paul Gauselmann & family,89,Male,2.5,1330,Gambling & Casinos,Gambling & Casinos,self_made,Germany,Increased
2024,Hans-Werner Hector,84,Male,2.5,1330,Technology,Technology,self_made,Germany,Increased
2024,Stuart Hoegner,64,Male,2.5,1330,Finance & Investments,Finance & Investments,self_made,Canada,Unchanged
2024,Reid Hoffman,56,Male,2.5,1330,Technology,Technology,self_made,United States,Increased
2024,Hu Kaijun,62,Male,2.5,1330,Healthcare,Healthcare,self_made,China,Decreased
2024,Jay-Z,54,Male,2.5,1330,Media & Entertainment,Media & Entertainment,self_made,United States,Unchanged
2024,Kei Hoi Pang,58,Male,2.5,1330,Real Estate,Real Estate,self_made,China,Decreased
2024,Kwek Leng Kee,69,Male,2.5,1330,Diversified,Diversified,self_made,Singapore,Increased
2024,Anthony Langley,69,Male,2.5,1330,Diversified,Diversified,self_made,United Kingdom,Increased
2024,Alexander Lutsenko & family,61,Male,2.5,1330,Food & Beverage,Food & Beverage,self_made,Russia,Increased
2024,"Stephen Mandel, Jr.",68,Male,2.5,1330,Finance & Investments,Finance & Investments,No Info,United States,Decreased
2024,Natacha Nikolajevic,57,Female,2.5,1330,Diversified,Diversified,self_made,France,Unchanged
2024,Michael Novogratz,59,Male,2.5,1330,Finance & Investments,Finance & Investments,self_made,United States,Unchanged
2024,Or Wai Sheun,72,Male,2.5,1330,Real Estate,Real Estate,self_made,Hong Kong,Decreased
2024,Issad Rebrab & family,80,Male,2.5,1330,Food & Beverage,Food & Beverage,self_made,Algeria,Decreased
2024,Richard Sands,73,Male,2.5,1330,Food & Beverage,Food & Beverage,self_made,United States,Increased
2024,Alice Schwartz,97,Female,2.5,1330,Healthcare,Healthcare,No Info,United States,Increased
2024,Scott Shleifer,46,Male,2.5,1330,Finance & Investments,Finance & Investments,self_made,United States,Decreased
2024,Song Zuowen,77,Male,2.5,1330,Diversified,Diversified,self_made,China,Decreased
2024,Alexander Svetakov,56,Male,2.5,1330,Finance & Investments,Finance & Investments,self_made,Russia,Increased
2024,"Henry Sy, Jr.",70,Male,2.5,1330,Diversified,Diversified,self_made,Philippines,Unchanged
2024,Herbert Sy,67,Male,2.5,1330,Diversified,Diversified,self_made,Philippines,Increased
2024,Lucio Tan,89,Male,2.5,1330,Diversified,Diversified,No Info,Philippines,Increased
2024,Larry Tanenbaum,78,Male,2.5,1330,Sports,Sports,self_made,Canada,Increased
2024,Lottie Tham & family,74,Female,2.5,1330,Fashion & Retail,Fashion & Retail,self_made,Sweden,Increased
2024,T.Y. Tsai,71,Male,2.5,1330,Finance & Investments,Finance & Investments,self_made,Taiwan,Increased
2024,Ted Turner,85,Male,2.5,1330,Media & Entertainment,Media & Entertainment,self_made,United States,Increased
2024,John Tyson & family,70,Male,2.5,1330,Food & Beverage,Food & Beverage,self_made,United States,Decreased
2024,Sekar Vembu,52,Male,2.5,1330,Technology,Technology,self_made,India,Increased
2024,Martin Viessmann,70,Male,2.5,1330,Manufacturing,Manufacturing,No Info,Germany,Increased
2024,Roger Wang,75,Male,2.5,1330,Fashion & Retail,Fashion & Retail,self_made,United States,Unchanged
2024,Xie Liangzhi & family,58,Male,2.5,1330,Healthcare,Healthcare,self_made,China,Decreased
2024,Gang Ye,43,Male,2.5,1330,Media & Entertainment,Media & Entertainment,self_made,Singapore,Decreased
2024,Michael Minhong Yu,62,Male,2.5,1330,Service,Service,self_made,China,Increased
2024,S. Daniel Abraham,99,Male,2.4,1380,Food & Beverage,Food & Beverage,self_made,United States,Decreased
2024,Cai Dongchen,71,Male,2.4,1380,Healthcare,Healthcare,self_made,China,Decreased
2024,Steve Case,65,Male,2.4,1380,Technology,Technology,self_made,United States,Increased
2024,Chen Tei-fu,75,Male,2.4,1380,Fashion & Retail,Fashion & Retail,self_made,Taiwan,Unchanged
2024,Enrique Coppel Luken,76,Male,2.4,1380,Fashion & Retail,Fashion & Retail,self_made,Mexico,Unchanged
2024,Jim Crane,70,Male,2.4,1380,Sports,Sports,self_made,United States,Increased
2024,Henry Davis,73,Male,2.4,1380,Food & Beverage,Food & Beverage,self_made,United States,Decreased
2024,Dong Jinggui,54,Male,2.4,1380,Automotive,Automotive,self_made,China,Decreased
2024,Bernard Ecclestone & family,93,Male,2.4,1380,Sports,Sports,self_made,United Kingdom,Decreased
2024,Francois Feuillet & family,75,Male,2.4,1380,Automotive,Automotive,self_made,France,Increased
2024,David Fong,66,Male,2.4,1380,Real Estate,Real Estate,No Info,Hong Kong,Increased
2024,"Ernest Garcia, III",41,Male,2.4,1380,Automotive,Automotive,self_made,United States,Unchanged
2024,Fiona Geminder,59,Female,2.4,1380,Manufacturing,Manufacturing,self_made,Australia,Decreased
